Relation ID ; Absolute ; Relative ; Quadratic ; SquaredQError ; SquaredRelative ; Estimate ; Truth ; Tuples 
327985 ; 0.00606640 ; 0.36398384 ; 0.00003680 ; 0.20478459 ; 0.13248424 ; 1.060027e-02 ; 1.666667e-02 ; 4800
327985 ; 0.00272361 ; 0.40854206 ; 0.00000742 ; 0.27579798 ; 0.16690662 ; 3.943053e-03 ; 6.666667e-03 ; 4800
327985 ; 0.01138101 ; 0.99325139 ; 0.00012953 ; 24.98418531 ; 0.98654832 ; 7.732776e-05 ; 1.145833e-02 ; 4800
327985 ; 0.00849249 ; 0.44308650 ; 0.00007212 ; 0.34262917 ; 0.19632564 ; 1.067418e-02 ; 1.916667e-02 ; 4800
327985 ; 0.00120213 ; 0.52456504 ; 0.00000145 ; 0.55282970 ; 0.27516848 ; 1.089538e-03 ; 2.291667e-03 ; 4800
327985 ; 0.00331757 ; 0.99526994 ; 0.00001101 ; 28.66337169 ; 0.99056226 ; 1.576675e-05 ; 3.333333e-03 ; 4800
327985 ; 0.00007228 ; 722824.96034989 ; 0.00000001 ; 182.00502372 ; 522475923304.81842041 ; 7.228250e-05 ; 0.000000e+00 ; 4800
327985 ; 0.00200781 ; 0.14172794 ; 0.00000403 ; 0.02335828 ; 0.02008681 ; 1.215885e-02 ; 1.416667e-02 ; 4800
327985 ; 0.00643572 ; 0.99649914 ; 0.00004142 ; 31.97617515 ; 0.99301055 ; 2.260959e-05 ; 6.458333e-03 ; 4800
327985 ; 0.00754409 ; 0.39792997 ; 0.00005691 ; 0.25743601 ; 0.15834826 ; 1.141424e-02 ; 1.895833e-02 ; 4800
327985 ; 0.00148221 ; 0.09239722 ; 0.00000220 ; 0.00939900 ; 0.00853725 ; 1.455946e-02 ; 1.604167e-02 ; 4800
327985 ; 0.01362848 ; 0.40380693 ; 0.00018574 ; 0.26748624 ; 0.16306003 ; 2.012152e-02 ; 3.375000e-02 ; 4800
327985 ; 0.00085730 ; 0.68583627 ; 0.00000073 ; 1.34059580 ; 0.47037139 ; 3.927046e-04 ; 1.250000e-03 ; 4800
327985 ; 0.00974270 ; 0.99499873 ; 0.00009492 ; 28.06946834 ; 0.99002247 ; 4.897070e-05 ; 9.791667e-03 ; 4800
327985 ; 0.00074117 ; 0.71152166 ; 0.00000055 ; 0.28878031 ; 0.50626308 ; 1.782835e-03 ; 1.041667e-03 ; 4800
327985 ; 0.00308733 ; 0.16650765 ; 0.00000953 ; 0.03317161 ; 0.02772480 ; 1.545434e-02 ; 1.854167e-02 ; 4800
327985 ; 0.03705105 ; 0.33242065 ; 0.00137278 ; 0.16329440 ; 0.11050349 ; 7.440728e-02 ; 1.114583e-01 ; 4800
